rms_acc,kurtosis,shock_density,psd_low_freq,psd_high_freq,avg_speed,RLSI,road_type
1.2731049626882651,3.7737167832375307,8,0.3540091760224445,1.5404706069907528,50.31958139203869,11.640771127633586,Rural
2.6077003885156116,11.036879202618719,4,4.707686795502168,2.755648166241675,84.31544569461718,9.005801272726202,Urban
2.3039396554722034,7.256143985355798,17,2.4495439843522693,5.562381509216753,76.80920605894255,2.2720816485605058,Broken Road
3.1278020505018778,7.566594994032992,25,2.7190326106874787,3.9939613557983717,50.923212469685396,0.9615234293671797,Broken Road
1.7583092530344326,11.32877095355629,19,5.372208060055776,2.393733635883422,15.605413292625851,7.016404953292032,Rural
0.5946610115963956,11.001669967216806,8,3.9825244047812025,0.8753330588460839,15.963281134868772,4.422196700490793,Urban
2.5537077978358838,14.886327918128448,16,0.14754870971850675,1.6486615466134873,81.14624876831216,3.4504033396304092,Broken Road
2.7105906604357615,3.669125762903628,26,5.664731455471581,3.5291713171873615,55.29210902801568,9.725089757819926,Broken Road
2.0522147519793377,3.3534254419941623,16,1.4991523492684964,4.3371908906070304,50.75096832083945,4.530520551566979,Broken Road
2.7441916938500515,11.416404622673635,11,0.7349236900831672,0.8340891324261716,69.65384992926793,3.9406114428647867,Urban
1.8295254680024893,9.519029921083318,6,4.631956252447205,3.637623834259919,86.58995042435473,10.229853599394323,Rural
1.9250183369605802,5.564088665277476,26,3.0528161636136377,3.3470725451486314,64.74294871926399,10.18619057054023,Rural
1.6108853605832136,3.032451796856826,2,2.659246339506304,3.1323371354751774,77.4705507229155,4.405126325509668,Rural
0.28388311825551416,3.113557244753597,9,1.5720681701281767,4.171726394323847,77.7006997911109,10.023484671634401,Highway
0.5560417090779046,13.624481370633537,1,3.3300817901876805,5.0409526109924245,38.84483763533111,10.239186185925394,Urban
0.303716312766223,4.494275221343658,24,1.7188691706952661,2.0056391307435235,31.037903585894593,5.202380313350062,Urban
2.3001543571704754,6.20383030750177,2,5.419339731193698,5.345171921654661,81.11058638164008,0.9843829364682244,Off-road
1.237374737551878,4.946533228950845,15,1.3697064304258375,1.0477383144494492,40.83198521950313,0.21869880470281322,Rural
1.878283280843519,6.614951975815185,1,5.3176953876889455,1.1208408315318699,90.816920619657,6.3748510620901415,Rural
3.194969363956107,2.9025099556992138,27,3.4004920117914064,1.6739551753811512,11.620616189361364,4.260090821770198,Broken Road
1.0226643561912874,8.747777281807515,23,4.988079989981922,0.8052321303277591,10.530663647157267,11.966156351068719,Urban
1.554263646017578,2.878963326698794,9,4.305791375579634,1.4588834256289778,93.06539520963379,9.314449795601954,Rural
2.6933187571920607,12.4046346016907,5,4.210501157476816,0.7278294011267832,66.60321684723631,9.183050384934868,Urban
0.955033946122354,5.038257064835629,21,2.013640265400829,4.948339260213803,41.06193886259157,11.471864665790655,Urban
0.4540337024350169,9.020154889858638,25,1.4799918956860008,0.9199170521310851,76.73073940753737,10.675147895141185,Highway
1.1561797946154344,13.441028138298957,10,1.3442287433166502,4.509055589603155,68.87104694939592,3.9546122575853873,Off-road
0.7320302479382146,10.461405797613525,22,5.157430776651573,0.38269182068866914,55.46409944786164,2.1586492149257412,Urban
3.2680022527304913,8.92845122516736,6,4.940518239528218,5.6962699323320996,14.392967552951879,9.00152872777269,Off-road
2.866797252562576,6.216338790499883,26,2.6993838152726135,4.29584451641382,82.1570607928114,4.663631945457902,Broken Road
2.2902323964843974,6.329024869756573,28,0.8811872196290822,0.14009963665805952,87.27220311465935,5.7834372892452865,Broken Road
3.0758199476194683,10.703330417576472,14,2.3552882866670046,4.606753351181262,21.356025412501666,7.638693229042958,Broken Road
2.8521178537670777,14.923811695875179,5,3.7541263794077775,3.1330833325204934,85.79860693782133,10.91289758783584,Urban
0.8156811943239182,10.603909468041921,19,2.780978611431722,4.698254504977206,88.3954945465736,5.145235493317399,Off-road
3.1454446950169266,9.251184425810324,26,4.70311668404967,3.1827311724544725,57.19571816740902,9.443139304588463,Broken Road
1.9798293983216473,11.4984566331102,8,5.985974651283174,3.882046660048593,67.33700844115526,3.3664095370409584,Rural
2.8645525120414064,8.047672959688336,21,1.2276793218484916,4.739356766830738,41.31254540137668,8.436067132898641,Broken Road
3.1571012897475277,2.7818504538102076,19,2.8119398359914776,2.4901375220683546,31.77020651338027,0.21863716871936006,Broken Road
1.2494114674071506,9.309858606412828,11,2.6428050213328502,0.11597808394066733,73.58839896040625,10.48378511918949,Rural
0.5631713509413333,14.449128698569943,18,1.89650594321881,5.1146843260766115,86.87813915650177,0.5584790434626575,Highway
0.9521860363884076,4.278938250649576,19,1.2687635486497086,2.3472531394855096,67.13736753079601,8.610494306198493,Urban
1.6094557024666458,10.970063580668654,2,0.4875834872889895,3.02665208349784,53.60110801142218,0.7458466332831499,Rural
2.899448727544227,4.612137952567734,14,5.33400397161982,0.14582318870841543,20.097852850196297,3.341699252849241,Broken Road
3.040410924745933,8.965759898150058,1,2.577107316349274,3.0033428610655784,10.078577697457725,6.0669883619673275,Urban
0.22294203075292934,3.256793845407355,29,3.0316835591502884,5.920275669273204,47.34072007344091,5.155276487109211,Urban
1.8854660985059668,7.854822171356407,20,5.509958084385404,1.741779198830741,9.68820855125502,2.463666152291925,Rural
1.5774563103909705,11.830123275638199,1,4.680113817344092,2.4329677944300308,59.08679003118638,4.139015958169002,Rural
0.9329557745534098,6.518429815106767,21,0.8699574582913869,4.154420979165192,41.35927317518827,8.786935166719411,Urban
0.5955557122011532,10.643852418333834,2,3.4359778088856805,4.907282638389586,76.9329663697871,8.09723369243985,Highway
1.314130065631972,12.340849490266478,5,2.709288431465399,2.562610581635992,34.03660719943743,1.0474120884142053,Rural
3.3116020229113134,14.053311653232885,14,4.8035453282147005,1.9270463353676262,61.33335659190605,9.018326741760058,Broken Road
1.266569675668492,5.050347064120896,26,4.372972030910501,5.633172219911896,56.07993456673454,0.8259413981249346,Rural
1.912009051753108,7.191106905521006,9,4.173393759275324,4.095155303362849,5.44768042461291,6.606531391377457,Rural
2.519962564354087,3.9814081732954265,8,2.1092145293313918,0.8022256965095323,11.876992835109483,3.26874042689785,Urban
1.39997768785167,14.902285528058878,0,4.849286009355602,0.5066744809944269,32.58498018617195,7.134743505205863,Rural
3.4068808729791704,14.051012583015838,15,0.4091086440096813,2.9529441196631776,88.81233269697269,3.283675072102642,Broken Road
3.376076073308967,9.019442693647274,5,1.0417869184497868,1.3985313896789076,18.96642071547896,11.822504041584807,Hill
1.0308815762237016,12.946432826893476,8,2.0801773105696792,1.5985100449198957,72.53496139375146,3.8547925679848762,Urban
1.840920069444872,8.772453704536549,26,0.5531639023087596,5.2783838550843045,97.4698237844673,3.0551355009590533,Rural
1.1928984223953398,10.106613944035876,3,1.4864662374546807,0.628439543466233,80.10391750565974,3.4858904328010833,Urban
1.139973631445643,3.158617617508216,26,4.997890799687717,4.320648279850449,28.079809360269174,10.778379715659685,Urban
0.32172692626995825,11.818515466458503,27,5.694684072961468,1.6997392949454697,91.29469973924276,7.7073821782982685,Highway
2.2115623021336597,3.660275287258053,1,1.8971538990677241,4.585936506284412,13.845179868297057,8.822072349565161,Off-road
1.8588407766552428,12.73887919328287,28,1.6606432435341458,4.362227168334913,49.4734844777199,11.032524019113335,Rural
0.3698798791249649,12.166365139715017,3,1.751366648253919,0.14361221852132885,89.3164812340093,10.960095321171089,Highway
1.1195333319808176,11.213681070658694,0,1.7385426153699788,3.103898936237435,65.92024237940262,8.919560989628984,Urban
3.197277423689957,2.4700849468219075,18,0.3119880748972407,0.9219849460304735,44.29623364913139,2.5343282603276105,Broken Road
0.9905542392010089,5.940668627289272,25,5.568806443353537,5.210739480414193,32.81722234003104,10.151805183965065,Urban
0.6781530779010362,5.420463408840957,24,1.3608190352649376,5.242356708888199,40.63444350524325,2.604557203454552,Urban
1.8151941089159578,6.681773297129748,9,2.5780240370802896,2.5682402642131725,53.34946919588219,8.966206006361498,Rural
3.4526464985649823,3.139355707929901,20,0.15715260817170967,2.7219341488613753,35.309173337916704,8.290116185229516,Broken Road
0.9987823959879514,14.180451699403816,14,5.161935036398837,1.8893693424867102,97.05194689781847,9.15488843165727,Urban
2.4180473064393992,9.199429129260892,26,4.4138283322840115,4.327977163864183,93.64237704128378,6.485691032423026,Broken Road
2.713344730584768,5.971816038554306,21,5.685860607524849,2.216102041856109,87.71378948036048,7.736968950540792,Broken Road
0.9842038951749188,7.160759721965684,18,4.711531327258754,1.6799755996835395,45.07383437465207,11.449176949124213,Urban
2.6031139504191367,7.813633026562863,15,1.9508684211071852,2.6501632510765987,70.67366808684675,1.3928454112557358,Broken Road
1.4136843379735355,9.807726333688024,20,1.5624528164976996,0.6397763584860064,90.76878416841664,3.8443978424231164,Rural
2.2866092409588124,8.70383256005447,26,4.216526214564428,4.504958907400803,85.79080132949817,7.414012754560913,Broken Road
2.290648045510953,13.952095651787426,23,2.248265372561947,0.17431876750354308,44.36106633191973,11.575838735551574,Broken Road
1.9680564574467028,8.460525277775794,21,3.440668592940438,3.9024618629715047,15.676674685614767,1.3277784824186936,Rural
0.4979562411795474,14.898054192703064,3,0.13691907905617437,1.1789007078537475,12.1848845642822,0.4660808140550199,Urban
2.9564982354444855,13.068524450686244,1,0.46512563991480393,1.4711838726650377,59.821084296441754,0.8578452619498707,Urban
1.2585742144067282,4.7106366866453655,29,3.2586708529717425,3.850228791976236,66.0496538450385,0.8183871002421459,Rural
0.815511084319519,14.09773779037091,24,3.4398227140441744,5.958366448119152,85.7350474367173,10.912227121773372,Off-road
0.33455796713072095,3.512763172511189,12,4.533572372310127,4.6885331855280485,32.78892693239795,8.710843313619131,Urban
2.149946712521198,12.62684621038549,27,0.8785953857813743,1.432453830118013,20.909696602254037,8.189855121116084,Broken Road
2.435962394079532,6.948102815195541,0,3.127780194164995,1.1385460547426896,41.00555415192895,6.366359279089353,Urban
0.2547398354619253,13.413666165785903,16,1.247241102146963,5.210773934579255,38.58963674506613,9.427040880271392,Urban
1.889907092387627,13.284736971396855,12,0.6498571054198987,2.7206852927368756,17.584550631696203,2.0366463145867715,Rural
0.9474360581531953,12.477030201529075,3,2.521925184957272,0.9086115366861173,68.86685198874946,4.824906039503562,Urban
2.3290702083511845,12.270395671991798,6,1.0636862237254379,5.187047397599435,53.325734369290714,5.982050159019254,Off-road
0.7754092157164718,5.96082880827453,16,1.40851367133468,4.914944882194142,73.5066618309028,1.5028320725853699,Highway
2.4800945357381377,3.0519506796662785,8,1.9735720212300605,5.9050475469932655,38.50565641612479,5.150261770182701,Off-road
1.4762266427917734,7.238742323947099,3,1.630391564384858,5.4674877516048355,35.94171009988172,3.9347209952989206,Rural
3.2912089628312238,4.255818694824613,18,0.6167886546950838,5.1255629980971955,49.89470603916629,0.6198693203628591,Broken Road
0.6538191156817776,11.034364155732002,0,0.6305058446722435,0.4101889470849186,88.35369781253897,1.8134777522049759,Highway
1.3255189584658529,6.499296444991212,9,1.2401715498815924,0.7160506800388964,8.826724139728132,9.215634513376166,Rural
0.574462620093944,14.682932611178893,3,0.3982992089612799,3.4570008463943247,81.45911764316484,0.4128473321548046,Highway
3.2514889403192573,10.332637005489316,8,3.7960964160938704,3.2357275530627434,40.05382320248687,11.22418892933706,Urban
3.095219866157237,12.692247327246692,12,1.7952276274025218,2.8019829654882598,86.18880744990538,1.2198106628774015,Urban
1.0512073714600134,3.7228207456440296,13,1.7505012098375192,2.4410570199460473,81.20928583940636,9.631009511600807,Urban
2.3779473519127907,13.206188269544093,9,2.058789936002815,2.644141860699541,38.132318502628394,10.803675183132954,Urban
2.896833260664012,13.995843476674127,5,4.0104980178373575,3.4588578113952924,70.91827085555352,11.305399901235276,Urban
2.0321626782782256,8.331804944646166,15,5.236739900752594,0.11225145384047913,20.165111893476812,10.436228877252477,Broken Road
1.9478469085748213,9.881288190762707,5,4.578612902078267,1.6381817673838281,90.14674745555986,3.5930904652202305,Rural
0.9981125599714906,11.94252741173894,16,4.392422458328061,3.1578503520633956,43.426651122931396,4.130428149794029,Urban
0.5072391337594674,4.272902154385363,9,2.957907995045011,4.361074982174513,48.28443345874402,5.233239243598897,Urban
3.1608120012459784,8.533358994024752,17,4.193452786107729,1.1275244851328385,72.04710984851357,1.8437009350037898,Broken Road
3.1713795886389904,7.182619361040071,26,3.361297971398141,3.3265989253458548,82.97982248696084,0.4628149697932416,Broken Road
2.289234809001784,3.9028618981092382,21,1.3758781163005207,4.3153121349261125,27.452560616179913,10.455635048516209,Broken Road
1.3187983104607122,6.777947489789908,17,1.3306713696721995,2.723303181692038,67.82826328831456,6.7387188512833855,Rural
1.3523915962217807,2.8862400220114166,2,1.8487128405641724,0.2597786886533012,42.239814169469106,7.382930717702953,Rural
2.59565374027179,2.335554790343331,19,5.473735758721898,2.7506821349472568,40.02677778037633,11.138464002849984,Broken Road
3.1604638578435043,3.757161759012696,26,3.329747558240383,1.8490248376905036,70.5524532743622,8.048418101740666,Broken Road
3.127385200074887,14.52049645065926,20,4.430041724311029,5.584932685437837,41.78241104481376,8.352071351209798,Broken Road
2.773589301330159,9.14388396663522,24,2.144696682917631,0.8352189755021314,37.880307515618725,9.486230051553557,Broken Road
2.3187044323091497,14.55568809499186,27,2.505523046924829,3.94960813749267,84.40939877199303,1.5729117083173647,Broken Road
0.47766188448366115,7.622472418291716,14,0.8408369139597831,0.41104662137355685,14.621231763945605,4.4499134079227405,Urban
0.7333747565122255,6.053609730108374,14,1.1106402511478553,2.7324055830949097,69.20979916887002,11.624853546899722,Highway
3.1652288221393614,8.579844216923174,3,4.981403673474259,3.368478974598476,28.62891241010934,11.090574921587157,Hill
2.2012158968766466,7.713651952227831,28,3.5505479269644042,1.8579340947695064,6.472332973488079,10.632088496460181,Broken Road
0.23035027033487784,3.373640895402671,26,2.0914415487145317,2.7849462495702686,20.842605542905744,5.534644421999875,Urban
0.5348560914579059,10.33074209097268,8,4.836822133073721,1.0649673877281056,62.63284532870743,10.314876852324307,Highway
2.3895558380565842,4.808496372624795,26,1.5544674432640997,1.8943307118614137,72.36708319116406,0.7710714069600342,Broken Road
0.21670322669252168,10.054643413671785,25,5.858592921741202,3.7645273169701983,7.000489437850404,1.9525056062339858,Urban
0.7306665696777455,10.452614201175994,18,2.1344238857024016,1.8806203295808153,8.460417113663414,5.084818842111839,Urban
2.010821504909734,3.9763230906724254,23,2.0901346294922427,5.408484162612343,90.74150091008055,5.904026386849092,Broken Road
2.483254152385888,2.797545152438686,27,1.940280242666561,3.80760105008184,11.964052720803384,3.309384411546111,Broken Road
2.351472156358582,12.149900618889717,16,0.8204579439532987,2.6880292087723086,89.94730506857427,4.406424716003892,Broken Road
0.9400887212198472,7.977405509001162,10,0.7557091692588732,0.32866591976967663,26.675761806336048,2.120757992099352,Urban
2.5501914304468682,2.756129341571185,24,3.9238197037513283,3.0473351777075606,75.30169101503022,5.971781574247705,Broken Road
0.9829219887394403,14.933262123206973,8,5.263196462892477,4.612179828538026,34.42465864987115,9.567350855840763,Urban
1.2738190039255834,2.7511472929527665,9,4.764071010602874,1.6667898282732405,86.58144243287246,8.004052645203407,Rural
2.66342163688948,11.035457975161192,17,0.9325348047259715,4.8599640609277275,71.543212215314,1.471948518913387,Broken Road
2.3437885668558085,14.787826028424377,19,3.3189345185731924,1.5856599197002008,43.17227856716104,5.95346292008125,Broken Road
3.002437254630787,5.109341354807033,12,0.722990121262176,4.960103688909722,12.248733146537557,8.432227316800754,Off-road
2.3701225445911334,3.84924179293355,7,0.3672383973171569,0.6030832155088967,74.60651746772668,6.4527644993365065,Urban
2.0754183910070565,3.5780042124915754,6,3.972676570370127,5.210483882327274,63.60405181669225,4.8217720391194785,Off-road
0.5091267338327052,5.942576918378743,16,3.2573987687140673,3.0452000605066503,5.27661319420993,7.538590171149763,Urban
1.4134621500961304,3.313595543138407,20,0.5839397427476781,1.849571778759546,5.894886317382306,11.62993625054325,Rural
1.075167813349694,10.998097442023715,22,0.3061415537953318,1.664168177449378,81.83533245330592,1.3199133352397203,Urban
1.0051658231509757,2.809793375690815,14,5.939562839115074,2.64886229768914,29.642975186176116,4.802189516821216,Urban
3.4109348306830705,8.622487665947267,19,0.2771258596795241,5.9943920388115055,65.43269843416624,4.997949065943929,Broken Road
1.4972224914003092,14.9570591000887,14,2.722716692995942,1.3999316212817372,48.15036987769851,7.008214263526779,Rural
3.143753632084474,12.581613503578245,0,3.077252245185404,0.7089782283860978,87.0258513795679,1.9956603022066313,Urban
2.2827574657909677,9.997852697003141,24,0.7919528720226258,3.5517074954401053,92.11130574473641,2.284387752471541,Broken Road
2.82287730168744,5.981297070225952,13,1.097464492794326,2.982400551997517,99.69673270449114,3.5672643547746854,Broken Road
1.8587024072471339,10.1106458717913,4,2.17564953782108,3.1927579992735136,19.59999290168845,11.47926651056853,Rural
2.103782819266985,8.851539030851471,10,4.593887669660609,4.034918963587581,86.98158441517016,8.862481258524651,Urban
1.8253083896022508,7.539083990574829,15,3.091786301955574,1.6761500122368311,30.27203078923617,8.007980959959738,Rural
0.8443018597335468,3.6992348976225933,1,3.8636210598624734,5.472923472764942,61.12750811507323,9.840100711252294,Off-road
2.5840919803629676,13.525854798126067,7,5.912529875034981,2.6704651901215133,53.04841921757504,1.7054023332169768,Urban
1.1265487960548242,7.847200434677193,10,4.631232068347937,0.8616085513405245,6.708872499376827,10.340127272740268,Urban
0.2802426892237977,4.530092653669946,28,2.662732839033185,4.479562664730271,93.613271591079,7.219026023872548,Highway
2.330058576493654,6.780871561404765,17,2.7340073385996377,3.8943156804453167,12.441070239175753,4.156882288015439,Broken Road
0.7844652420432614,7.383686782876051,2,3.75075525454193,1.962886074655819,70.3807973437349,9.827092017799147,Highway
3.303513328364617,12.757992642369366,29,4.025654729671536,3.7669604718008864,79.5756494397849,9.670261505313764,Broken Road
3.3479643041085385,11.536986947298226,25,3.054194462436361,1.3971855425769637,80.55234565953,10.17936126425738,Broken Road
3.21905248772748,12.000963617337417,0,3.904681214608382,2.7245522201091243,17.871979298240255,1.5631112212623894,Urban
1.4215237108429664,2.1434064375724136,10,0.23884171704318277,5.406533880787219,47.51914529825735,11.638462690950156,Rural
